sample_name,name,value,index,host_genus_meta,host_species_meta,published,sample_name_index
OMb_005,C1/C41/C39-C1b-C42bb-C3hl,567.0,1000.pdf,NA,NA,y,OMb_005-1000.pdf
OMb_052,C1/C41/C39-C1b-C42bb-C3hl,554.0,1000.pdf,NA,NA,y,OMb_052-1000.pdf
OMa_023,C1/C41/C39-C1b-C42bb-C3hl,1205.0,1000.pdf,NA,NA,y,OMa_023-1000.pdf
OMd_056,C1/C41/C39-C1b-C42bb-C3hl,810.0,1000.pdf,NA,NA,y,OMd_056-1000.pdf
OMb_082,C1/C41/C39-C1b-C42bb-C3hl,760.0,1000.pdf,NA,NA,y,OMb_082-1000.pdf
OMa_043,C1/C41/C39-C1b-C42bb-C3hl,725.0,1000.pdf,NA,NA,y,OMa_043-1000.pdf
OMd_033,C1/C41/C39-C1b-C42bb-C3hl,981.0,1000.pdf,NA,NA,y,OMd_033-1000.pdf
OMc_075,C1/C41/C39-C1b-C42bb-C3hl,1038.0,1000.pdf,NA,NA,y,OMc_075-1000.pdf
ADe_004,C1/C41/C39-C1b-C42bb-C3hl,597.0,1000.pdf,NA,NA,y,ADe_004-1000.pdf
AGc_138,D4/D1/D6/D5-D2.2-D17-D2,76075.0,1000.pdf,NA,NA,y,AGc_138-1000.pdf
AGb_076,D4/D1/D6/D5-D2.2-D17-D2,39287.0,1000.pdf,NA,NA,y,AGb_076-1000.pdf
AGa_004,D4/D1/D6/D5-D2.2-D17-D2,24112.0,1000.pdf,NA,NA,y,AGa_004-1000.pdf
OMb_063,D4/D1/D6/D5-D2.2-D17-D2,1070.0,1000.pdf,NA,NA,y,OMb_063-1000.pdf
AGb_089,D4/D1/D6/D5-D2.2-D17-D2,67334.0,1000.pdf,NA,NA,y,AGb_089-1000.pdf
AGa_045,D4/D1/D6/D5-D2.2-D17-D2,37396.0,1000.pdf,NA,NA,y,AGa_045-1000.pdf
AGb_082,C1/C3-C1c-C1b-C72k-C1w,527.0,1000.pdf,NA,NA,y,AGb_082-1000.pdf
AGb_082,D4/D1/D6/D5-D2.2-D17-D2,9847.0,1000.pdf,NA,NA,y,AGb_082-1000.pdf
OMc_036,D4/D1/D6/D5-D2.2-D17-D2,1350.0,1000.pdf,NA,NA,y,OMc_036-1000.pdf
AGa_055,D4/D1/D6/D5-D2.2-D17-D2,66790.0,1000.pdf,NA,NA,y,AGa_055-1000.pdf
ADc_034,A1,2133.0,1000.pdf,NA,NA,y,ADc_034-1000.pdf
ADc_023,A1,2495.0,1000.pdf,NA,NA,y,ADc_023-1000.pdf
ADc_036,A1,666.0,1000.pdf,NA,NA,y,ADc_036-1000.pdf
KAb_041,A1,7421.0,1000.pdf,NA,NA,y,KAb_041-1000.pdf
KAb_012,A1,4730.0,1000.pdf,NA,NA,y,KAb_012-1000.pdf
KAb_012,C39-C1-C39c-C1b,419.0,1000.pdf,NA,NA,y,KAb_012-1000.pdf
ADc_022,A1,1058.0,1000.pdf,NA,NA,y,ADc_022-1000.pdf
ADc_022,C3-C3c-C3gulf-C3bs,260.0,1000.pdf,NA,NA,y,ADc_022-1000.pdf
ADc_013,A1,673.0,1000.pdf,NA,NA,y,ADc_013-1000.pdf
ADc_013,C3-C3gulf-C3c-C3aj,335.0,1000.pdf,NA,NA,y,ADc_013-1000.pdf
ADc_014,A1,1216.0,1000.pdf,NA,NA,y,ADc_014-1000.pdf
ADc_014,C3-C3gulf-C3ap-C115b-C3ai,577.0,1000.pdf,NA,NA,y,ADc_014-1000.pdf
ADa_013,A1,378.0,1000.pdf,NA,NA,y,ADa_013-1000.pdf
ADa_013,C3-C3gulf-C3c-C3am-C3bs,311.0,1000.pdf,NA,NA,y,ADa_013-1000.pdf
ALa_026,A1,646.0,1000.pdf,NA,NA,y,ALa_026-1000.pdf
ALa_026,C41-C41e-C41b-C1-C41k,1174.0,1000.pdf,NA,NA,y,ALa_026-1000.pdf
ALa_026,C15/C116,93.0,1000.pdf,NA,NA,y,ALa_026-1000.pdf
AGa_035,C1/C3-C1c-C1b-C72k-C1w,58838.0,1000.pdf,NA,NA,y,AGa_035-1000.pdf
AGa_042,C1/C3-C1c-C1b-C72k-C1w,43973.0,1000.pdf,NA,NA,y,AGa_042-1000.pdf
OMe_012,C1/C3-C1c-C1b-C72k-C1w,786.0,1000.pdf,NA,NA,y,OMe_012-1000.pdf
OMa_055,C1/C3-C1c-C1b-C72k-C1w,611.0,1000.pdf,NA,NA,y,OMa_055-1000.pdf
ADd_011,C1/C3-C1c-C1b-C72k-C1w,558.0,1000.pdf,NA,NA,y,ADd_011-1000.pdf
OMe_007,C1/C3-C1c-C1b-C72k-C1w,1393.0,1000.pdf,NA,NA,y,OMe_007-1000.pdf
OMc_087,C1/C3-C1c-C1b-C72k-C1w,698.0,1000.pdf,NA,NA,y,OMc_087-1000.pdf
OMd_035,C1/C3-C1c-C1b-C72k-C1w,1803.0,1000.pdf,NA,NA,y,OMd_035-1000.pdf
OMc_071,C1/C3-C1c-C1b-C72k-C1w,1091.0,1000.pdf,NA,NA,y,OMc_071-1000.pdf
OMc_050,C1/C3-C1c-C1b-C72k-C1w,761.0,1000.pdf,NA,NA,y,OMc_050-1000.pdf
OMc_058,C1/C3-C1c-C1b-C72k-C1w,659.0,1000.pdf,NA,NA,y,OMc_058-1000.pdf
OMd_061,C1/C3-C1c-C1b-C72k-C1w,2911.0,1000.pdf,NA,NA,y,OMd_061-1000.pdf
OMc_042,C1/C3-C1c-C1b-C72k-C1w,1261.0,1000.pdf,NA,NA,y,OMc_042-1000.pdf
AGb_077,C1/C3-C1c-C1b-C72k-C1w,38299.0,1000.pdf,NA,NA,y,AGb_077-1000.pdf
AGb_077,D1-D17-D4-D6-D2.2-D2-D17b,7635.0,1000.pdf,NA,NA,y,AGb_077-1000.pdf
OMc_016,C39-C39r-C1,858.0,1000.pdf,NA,NA,y,OMc_016-1000.pdf
OMd_081,C39-C39r-C1,1183.0,1000.pdf,NA,NA,y,OMd_081-1000.pdf
OMb_002,C39-C39r-C1,944.0,1000.pdf,NA,NA,y,OMb_002-1000.pdf
OMd_049,C39-C39r-C1,781.0,1000.pdf,NA,NA,y,OMd_049-1000.pdf
OMd_018,C39-C39r-C1,847.0,1000.pdf,NA,NA,y,OMd_018-1000.pdf
OMc_023,C39-C39r-C1,1363.0,1000.pdf,NA,NA,y,OMc_023-1000.pdf
OMd_032,C39-C39r-C1,1031.0,1000.pdf,NA,NA,y,OMd_032-1000.pdf
OMd_059,C39-C39r-C1,624.0,1000.pdf,NA,NA,y,OMd_059-1000.pdf
OMd_020,C39-C39r-C1,1000.0,1000.pdf,NA,NA,y,OMd_020-1000.pdf
OMc_014,C39-C39r-C1,673.0,1000.pdf,NA,NA,y,OMc_014-1000.pdf
OMc_032,C39-C39r-C1,1469.0,1000.pdf,NA,NA,y,OMc_032-1000.pdf
OMc_051,C39-C39r-C1,1828.0,1000.pdf,NA,NA,y,OMc_051-1000.pdf
OMc_029,C39-C39r-C1,1102.0,1000.pdf,NA,NA,y,OMc_029-1000.pdf
OMc_077,C39-C39r-C1,706.0,1000.pdf,NA,NA,y,OMc_077-1000.pdf
OMc_018,C39-C39r-C1,579.0,1000.pdf,NA,NA,y,OMc_018-1000.pdf
OMc_018,D1/D4,290.0,1000.pdf,NA,NA,y,OMc_018-1000.pdf
ADc_040,C3/C3gulf,951.0,1000.pdf,NA,NA,y,ADc_040-1000.pdf
ADa_005,C3/C3gulf,1514.0,1000.pdf,NA,NA,y,ADa_005-1000.pdf
ADc_003,C3/C3gulf,1136.0,1000.pdf,NA,NA,y,ADc_003-1000.pdf
ADa_003,C3/C3gulf,1263.0,1000.pdf,NA,NA,y,ADa_003-1000.pdf
ADb_022,C3/C3gulf,2022.0,1000.pdf,NA,NA,y,ADb_022-1000.pdf
ADb_013,C3/C3gulf,1768.0,1000.pdf,NA,NA,y,ADb_013-1000.pdf
ADc_016,C3/C3gulf,425.0,1000.pdf,NA,NA,y,ADc_016-1000.pdf
ADc_030,C3/C3gulf,1848.0,1000.pdf,NA,NA,y,ADc_030-1000.pdf
ADa_054,A1,320.0,1000.pdf,NA,NA,y,ADa_054-1000.pdf
ADa_054,C3/C3gulf,410.0,1000.pdf,NA,NA,y,ADa_054-1000.pdf
OMb_024,C15,626.0,1000.pdf,NA,NA,y,OMb_024-1000.pdf
ADe_017,C15,1491.0,1000.pdf,NA,NA,y,ADe_017-1000.pdf
OMc_010,C15,563.0,1000.pdf,NA,NA,y,OMc_010-1000.pdf
OMd_026,C15,544.0,1000.pdf,NA,NA,y,OMd_026-1000.pdf
ADd_042,C15,711.0,1000.pdf,NA,NA,y,ADd_042-1000.pdf
ADe_019,C15,694.0,1000.pdf,NA,NA,y,ADe_019-1000.pdf
OMe_025,C15,1039.0,1000.pdf,NA,NA,y,OMe_025-1000.pdf
ADe_007,C15,653.0,1000.pdf,NA,NA,y,ADe_007-1000.pdf
ADd_005,C15,1031.0,1000.pdf,NA,NA,y,ADd_005-1000.pdf
OMc_033,C15,496.0,1000.pdf,NA,NA,y,OMc_033-1000.pdf
OMa_001,C15,2507.0,1000.pdf,NA,NA,y,OMa_001-1000.pdf
OMc_007,C15,974.0,1000.pdf,NA,NA,y,OMc_007-1000.pdf
ADe_022,C15,2030.0,1000.pdf,NA,NA,y,ADe_022-1000.pdf
OMd_004,C15,580.0,1000.pdf,NA,NA,y,OMd_004-1000.pdf
OMb_021,C39/C1,581.0,1000.pdf,NA,NA,y,OMb_021-1000.pdf
OMb_013,C39/C1,379.0,1000.pdf,NA,NA,y,OMb_013-1000.pdf
OMb_007,C39/C1,460.0,1000.pdf,NA,NA,y,OMb_007-1000.pdf
OMb_023,C39/C1,536.0,1000.pdf,NA,NA,y,OMb_023-1000.pdf
OMb_010,C39/C1,470.0,1000.pdf,NA,NA,y,OMb_010-1000.pdf
OMd_024,C39/C1,388.0,1000.pdf,NA,NA,y,OMd_024-1000.pdf
OMe_024,C39/C1,734.0,1000.pdf,NA,NA,y,OMe_024-1000.pdf
OMb_012,C39/C1,484.0,1000.pdf,NA,NA,y,OMb_012-1000.pdf
OMa_027,C39/C1,1237.0,1000.pdf,NA,NA,y,OMa_027-1000.pdf
OMb_016,C39/C1,704.0,1000.pdf,NA,NA,y,OMb_016-1000.pdf
OMa_016,C39/C1,1356.0,1000.pdf,NA,NA,y,OMa_016-1000.pdf
OMb_029,C39/C1,253.0,1000.pdf,NA,NA,y,OMb_029-1000.pdf
OMb_029,D1/D4/D4c-D2,210.0,1000.pdf,NA,NA,y,OMb_029-1000.pdf
AGb_097,D1-D17-D4-D6-D2.2-D2-D17b,38307.0,1000.pdf,NA,NA,y,AGb_097-1000.pdf
AGc_154,D1-D17-D4-D6-D2.2-D2-D17b,21503.0,1000.pdf,NA,NA,y,AGc_154-1000.pdf
AGb_098,C1-C1c-C72k,213.0,1000.pdf,NA,NA,y,AGb_098-1000.pdf
AGb_098,C3,12.0,1000.pdf,NA,NA,y,AGb_098-1000.pdf
AGb_098,D1-D17-D4-D6-D2.2-D2-D17b,38157.0,1000.pdf,NA,NA,y,AGb_098-1000.pdf
AGb_073,D1-D17-D4-D6-D2.2-D2-D17b,43657.0,1000.pdf,NA,NA,y,AGb_073-1000.pdf
AGb_117,D1-D17-D4-D6-D2.2-D2-D17b,104019.0,1000.pdf,NA,NA,y,AGb_117-1000.pdf
AGa_054,D1-D17-D4-D6-D2.2-D2-D17b,66021.0,1000.pdf,NA,NA,y,AGa_054-1000.pdf
AGb_062,D1-D17-D4-D6-D2.2-D2-D17b,24274.0,1000.pdf,NA,NA,y,AGb_062-1000.pdf
AGa_006,D1-D17-D4-D6-D2.2-D2-D17b,85875.0,1000.pdf,NA,NA,y,AGa_006-1000.pdf
AGa_001,D1-D17-D4-D6-D2.2-D2-D17b,40110.0,1000.pdf,NA,NA,y,AGa_001-1000.pdf
AGc_137,D1-D17-D4-D6-D2.2-D2-D17b,63836.0,1000.pdf,NA,NA,y,AGc_137-1000.pdf
AGa_011,A1-A1b-A1fk,18504.0,1000.pdf,NA,NA,y,AGa_011-1000.pdf
AGa_011,D4/D1/D6/D5-D2.2-D17-D2,296.0,1000.pdf,NA,NA,y,AGa_011-1000.pdf
AGb_091,A1-A1b-A1fk,20128.0,1000.pdf,NA,NA,y,AGb_091-1000.pdf
AGb_092,A1-A1b-A1fk,63867.0,1000.pdf,NA,NA,y,AGb_092-1000.pdf
AGb_092,C15h-C15k-C15p-C15q,1097.0,1000.pdf,NA,NA,y,AGb_092-1000.pdf
OMe_006,A1-A1b-A1fk,1849.0,1000.pdf,NA,NA,y,OMe_006-1000.pdf
OMe_018,A1-A1b-A1fk,2417.0,1000.pdf,NA,NA,y,OMe_018-1000.pdf
OMa_070,A1-A1b-A1fk,1069.0,1000.pdf,NA,NA,y,OMa_070-1000.pdf
OMc_045,A1-A1b-A1fk,1182.0,1000.pdf,NA,NA,y,OMc_045-1000.pdf
OMc_065,A1-A1b-A1fk,1316.0,1000.pdf,NA,NA,y,OMc_065-1000.pdf
OMa_033,A1-A1b-A1fk,1601.0,1000.pdf,NA,NA,y,OMa_033-1000.pdf
OMc_095,A1-A1b-A1fk,1084.0,1000.pdf,NA,NA,y,OMc_095-1000.pdf
OMc_038,A1-A1b-A1fk,1646.0,1000.pdf,NA,NA,y,OMc_038-1000.pdf
OMc_085,A1-A1b-A1fk,1603.0,1000.pdf,NA,NA,y,OMc_085-1000.pdf
OMc_011,A1-A1b-A1fk,1677.0,1000.pdf,NA,NA,y,OMc_011-1000.pdf
OMc_027,A1-A1b-A1fk,1065.0,1000.pdf,NA,NA,y,OMc_027-1000.pdf
ALa_005,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,2324.0,1000.pdf,NA,NA,y,ALa_005-1000.pdf
ALb_005,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,3809.0,1000.pdf,NA,NA,y,ALb_005-1000.pdf
ALa_009,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,2422.0,1000.pdf,NA,NA,y,ALa_009-1000.pdf
ALb_045,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,2839.0,1000.pdf,NA,NA,y,ALb_045-1000.pdf
ALb_007,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,2197.0,1000.pdf,NA,NA,y,ALb_007-1000.pdf
ALb_006,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,4133.0,1000.pdf,NA,NA,y,ALb_006-1000.pdf
ALa_028,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,3765.0,1000.pdf,NA,NA,y,ALa_028-1000.pdf
ALa_034,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,2300.0,1000.pdf,NA,NA,y,ALa_034-1000.pdf
KAc_017,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,5460.0,1000.pdf,NA,NA,y,KAc_017-1000.pdf
YBb_027,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,1974.0,1000.pdf,NA,NA,y,YBb_027-1000.pdf
KAc_015,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,4544.0,1000.pdf,NA,NA,y,KAc_015-1000.pdf
YBb_024,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,3385.0,1000.pdf,NA,NA,y,YBb_024-1000.pdf
YBa_009,C1/C41e-C1b-C41f-C41a-C41-C1f-C39-C1ae-C3,2255.0,1000.pdf,NA,NA,y,YBa_009-1000.pdf
OMd_040,D5-D5a-D4-D4a-D2,349.0,1000.pdf,NA,NA,y,OMd_040-1000.pdf
OMd_089,D5-D5a-D4-D4a-D2,1278.0,1000.pdf,NA,NA,y,OMd_089-1000.pdf
OMa_034,D5-D5a-D4-D4a-D2,544.0,1000.pdf,NA,NA,y,OMa_034-1000.pdf
OMd_086,D5-D5a-D4-D4a-D2,1171.0,1000.pdf,NA,NA,y,OMd_086-1000.pdf
OMc_056,D5-D5a-D4-D4a-D2,757.0,1000.pdf,NA,NA,y,OMc_056-1000.pdf
OMd_034,D5-D5a-D4-D4a-D2,901.0,1000.pdf,NA,NA,y,OMd_034-1000.pdf
ADe_034,D5-D5a-D4-D4a-D2,286.0,1000.pdf,NA,NA,y,ADe_034-1000.pdf
ADe_013,D5-D5a-D4-D4a-D2,609.0,1000.pdf,NA,NA,y,ADe_013-1000.pdf
ADe_003,D5-D5a-D4-D4a-D2,416.0,1000.pdf,NA,NA,y,ADe_003-1000.pdf
OMb_031,D5-D5a-D4-D4a-D2,1168.0,1000.pdf,NA,NA,y,OMb_031-1000.pdf
ADe_016,D5-D5a-D4-D4a-D2,430.0,1000.pdf,NA,NA,y,ADe_016-1000.pdf
OMb_055,D5-D5a-D4-D4a-D2,646.0,1000.pdf,NA,NA,y,OMb_055-1000.pdf
OMd_042,D5/D4,492.0,1000.pdf,NA,NA,y,OMd_042-1000.pdf
OMd_007,D5/D4,454.0,1000.pdf,NA,NA,y,OMd_007-1000.pdf
OMc_097,D5/D4,267.0,1000.pdf,NA,NA,y,OMc_097-1000.pdf
OMb_083,D5/D4,446.0,1000.pdf,NA,NA,y,OMb_083-1000.pdf
OMb_064,D5/D4,610.0,1000.pdf,NA,NA,y,OMb_064-1000.pdf
OMb_068,D5/D4,438.0,1000.pdf,NA,NA,y,OMb_068-1000.pdf
OMd_028,D5/D4,281.0,1000.pdf,NA,NA,y,OMd_028-1000.pdf
OMb_022,D5/D4,194.0,1000.pdf,NA,NA,y,OMb_022-1000.pdf
ADe_040,D5/D4,260.0,1000.pdf,NA,NA,y,ADe_040-1000.pdf
OMe_020,D5/D4,119.0,1000.pdf,NA,NA,y,OMe_020-1000.pdf
OMd_098,D1/D4,547.0,1000.pdf,NA,NA,y,OMd_098-1000.pdf
OMc_070,D1/D4,1026.0,1000.pdf,NA,NA,y,OMc_070-1000.pdf
OMd_041,D1/D4,521.0,1000.pdf,NA,NA,y,OMd_041-1000.pdf
OMe_017,D1/D4,1182.0,1000.pdf,NA,NA,y,OMe_017-1000.pdf
OMd_084,D1/D4,806.0,1000.pdf,NA,NA,y,OMd_084-1000.pdf
OMc_020,D1/D4,552.0,1000.pdf,NA,NA,y,OMc_020-1000.pdf
OMd_043,D1/D4,589.0,1000.pdf,NA,NA,y,OMd_043-1000.pdf
OMc_093,D1/D4,584.0,1000.pdf,NA,NA,y,OMc_093-1000.pdf
YBa_036,C15h-C15k,228.0,1000.pdf,NA,NA,y,YBa_036-1000.pdf
YBa_036,C41,16.0,1000.pdf,NA,NA,y,YBa_036-1000.pdf
YBa_036,D1/D4,1290.0,1000.pdf,NA,NA,y,YBa_036-1000.pdf
OMb_097,D1/D4,377.0,1000.pdf,NA,NA,y,OMb_097-1000.pdf
ADa_012,C3-C3c-C3gulf-C3bs,1193.0,1000.pdf,NA,NA,y,ADa_012-1000.pdf
ADa_050,C3-C3c-C3gulf-C3bs,1633.0,1000.pdf,NA,NA,y,ADa_050-1000.pdf
ADb_044,C3-C3c-C3gulf-C3bs,1090.0,1000.pdf,NA,NA,y,ADb_044-1000.pdf
ADa_036,C3-C3c-C3gulf-C3bs,831.0,1000.pdf,NA,NA,y,ADa_036-1000.pdf
AGb_078,C3-C3c-C3gulf-C3bs,22262.0,1000.pdf,NA,NA,y,AGb_078-1000.pdf
ADb_027,C3-C3c-C3gulf-C3bs,625.0,1000.pdf,NA,NA,y,ADb_027-1000.pdf
AGb_112,C3-C3c-C3gulf-C3bs,18685.0,1000.pdf,NA,NA,y,AGb_112-1000.pdf
AGb_112,D5,44.0,1000.pdf,NA,NA,y,AGb_112-1000.pdf
AGb_112,D1-D4-D6-D1b-D6c-D1d-D2.2-D10-D2,526.0,1000.pdf,NA,NA,y,AGb_112-1000.pdf
ADb_009,C3-C3c-C3gulf-C3bs,470.0,1000.pdf,NA,NA,y,ADb_009-1000.pdf
ADb_026,C3-C3c-C3gulf-C3bs,966.0,1000.pdf,NA,NA,y,ADb_026-1000.pdf
AGb_114,C3-C3c-C3gulf-C3bs,21716.0,1000.pdf,NA,NA,y,AGb_114-1000.pdf
AGb_114,C1/C1c-C1b,2397.0,1000.pdf,NA,NA,y,AGb_114-1000.pdf
AGb_114,D1/D4/D6/D17-D2.2-D2,24979.0,1000.pdf,NA,NA,y,AGb_114-1000.pdf
OMc_062,A1/A1dl,1179.0,1000.pdf,NA,NA,y,OMc_062-1000.pdf
ALb_022,A1/A1dl,6403.0,1000.pdf,NA,NA,y,ALb_022-1000.pdf
OMd_011,A1/A1dl,831.0,1000.pdf,NA,NA,y,OMd_011-1000.pdf
OMc_028,A1/A1dl,1330.0,1000.pdf,NA,NA,y,OMc_028-1000.pdf
OMb_047,A1/A1dl,2312.0,1000.pdf,NA,NA,y,OMb_047-1000.pdf
OMb_047,D5/D4,140.0,1000.pdf,NA,NA,y,OMb_047-1000.pdf
OMa_028,A1/A1dl,692.0,1000.pdf,NA,NA,y,OMa_028-1000.pdf
OMa_036,A1/A1dl,404.0,1000.pdf,NA,NA,y,OMa_036-1000.pdf
OMa_036,A1et,25.0,1000.pdf,NA,NA,y,OMa_036-1000.pdf
ALa_040,A1/A1dl,6032.0,1000.pdf,NA,NA,y,ALa_040-1000.pdf
ALa_040,C41-C41b-C1-C41e-C1b,122.0,1000.pdf,NA,NA,y,ALa_040-1000.pdf
ALa_040,C15h/C15t,214.0,1000.pdf,NA,NA,y,ALa_040-1000.pdf
ALb_033,A1/A1dl,3818.0,1000.pdf,NA,NA,y,ALb_033-1000.pdf
OMd_044,C15-C15hy,870.0,1000.pdf,NA,NA,y,OMd_044-1000.pdf
OMb_041,C15-C15hy,2075.0,1000.pdf,NA,NA,y,OMb_041-1000.pdf
OMa_041,C15-C15hy,1067.0,1000.pdf,NA,NA,y,OMa_041-1000.pdf
OMb_072,C15-C15hy,1115.0,1000.pdf,NA,NA,y,OMb_072-1000.pdf
ADe_023,C15-C15hy,1317.0,1000.pdf,NA,NA,y,ADe_023-1000.pdf
OMc_092,C15-C15hy,1112.0,1000.pdf,NA,NA,y,OMc_092-1000.pdf
OMb_096,C15-C15hy,991.0,1000.pdf,NA,NA,y,OMb_096-1000.pdf
OMd_063,C15-C15hy,2057.0,1000.pdf,NA,NA,y,OMd_063-1000.pdf
OMd_008,C15-C15hy,577.0,1000.pdf,NA,NA,y,OMd_008-1000.pdf
OMb_056,C15-C15hy,698.0,1000.pdf,NA,NA,y,OMb_056-1000.pdf
OMe_010,C39/C1,18.0,1000.pdf,NA,NA,y,OMe_010-1000.pdf
OMe_010,C15-C15hy,824.0,1000.pdf,NA,NA,y,OMe_010-1000.pdf
OMd_014,C39-C39q-C39b-C1-C39p-C39j-C39s,599.0,1000.pdf,NA,NA,y,OMd_014-1000.pdf
OMd_074,C39-C39q-C39b-C1-C39p-C39j-C39s,798.0,1000.pdf,NA,NA,y,OMd_074-1000.pdf
OMd_083,C39-C39q-C39b-C1-C39p-C39j-C39s,909.0,1000.pdf,NA,NA,y,OMd_083-1000.pdf
ADd_007,C39-C39q-C39b-C1-C39p-C39j-C39s,1570.0,1000.pdf,NA,NA,y,ADd_007-1000.pdf
OMd_073,C39-C39q-C39b-C1-C39p-C39j-C39s,1183.0,1000.pdf,NA,NA,y,OMd_073-1000.pdf
OMb_043,C39-C39q-C39b-C1-C39p-C39j-C39s,2687.0,1000.pdf,NA,NA,y,OMb_043-1000.pdf
OMb_098,C39-C39q-C39b-C1-C39p-C39j-C39s,823.0,1000.pdf,NA,NA,y,OMb_098-1000.pdf
OMd_039,C39-C39q-C39b-C1-C39p-C39j-C39s,603.0,1000.pdf,NA,NA,y,OMd_039-1000.pdf
OMc_081,C39-C39q-C39b-C1-C39p-C39j-C39s,667.0,1000.pdf,NA,NA,y,OMc_081-1000.pdf
OMc_048,C39-C39q-C39b-C1-C39p-C39j-C39s,1181.0,1000.pdf,NA,NA,y,OMc_048-1000.pdf
OMc_015,C39-C39q-C39b-C1-C39p-C39j-C39s,648.0,1000.pdf,NA,NA,y,OMc_015-1000.pdf
ALa_030,C41-C41e-C41b-C1-C41k,3211.0,1000.pdf,NA,NA,y,ALa_030-1000.pdf
ALa_011,C41-C41e-C41b-C1-C41k,2841.0,1000.pdf,NA,NA,y,ALa_011-1000.pdf
ALa_014,C41-C41e-C41b-C1-C41k,3298.0,1000.pdf,NA,NA,y,ALa_014-1000.pdf
ALb_017,C41-C41e-C41b-C1-C41k,5054.0,1000.pdf,NA,NA,y,ALb_017-1000.pdf
ALb_014,C41-C41e-C41b-C1-C41k,4749.0,1000.pdf,NA,NA,y,ALb_014-1000.pdf
ALa_023,C41-C41e-C41b-C1-C41k,3564.0,1000.pdf,NA,NA,y,ALa_023-1000.pdf
ALa_015,C41-C41e-C41b-C1-C41k,3022.0,1000.pdf,NA,NA,y,ALa_015-1000.pdf
ALa_032,C41-C41e-C41b-C1-C41k,5109.0,1000.pdf,NA,NA,y,ALa_032-1000.pdf
ALa_006,C41-C41e-C41b-C1-C41k,3657.0,1000.pdf,NA,NA,y,ALa_006-1000.pdf
OMc_080,D1/D4/D4c-D2,503.0,1000.pdf,NA,NA,y,OMc_080-1000.pdf
OMc_073,D1/D4/D4c-D2,1185.0,1000.pdf,NA,NA,y,OMc_073-1000.pdf
OMc_063,D1/D4/D4c-D2,583.0,1000.pdf,NA,NA,y,OMc_063-1000.pdf
OMd_085,D1/D4/D4c-D2,416.0,1000.pdf,NA,NA,y,OMd_085-1000.pdf
OMc_061,D1/D4/D4c-D2,550.0,1000.pdf,NA,NA,y,OMc_061-1000.pdf
OMb_032,D1/D4/D4c-D2,465.0,1000.pdf,NA,NA,y,OMb_032-1000.pdf
OMc_055,D1/D4/D4c-D2,1034.0,1000.pdf,NA,NA,y,OMc_055-1000.pdf
OMd_064,D1/D4/D4c-D2,904.0,1000.pdf,NA,NA,y,OMd_064-1000.pdf
OMd_064,D1ci,100.0,1000.pdf,NA,NA,y,OMd_064-1000.pdf
ALb_041,D1/D4/D4c-D2,1910.0,1000.pdf,NA,NA,y,ALb_041-1000.pdf
OMb_026,D5-D4-D4a-D5d-D2,461.0,1000.pdf,NA,NA,y,OMb_026-1000.pdf
OMb_014,D5-D4-D4a-D5d-D2,905.0,1000.pdf,NA,NA,y,OMb_014-1000.pdf
OMc_100,D5-D4-D4a-D5d-D2,685.0,1000.pdf,NA,NA,y,OMc_100-1000.pdf
OMb_011,D5-D4-D4a-D5d-D2,303.0,1000.pdf,NA,NA,y,OMb_011-1000.pdf
OMb_094,D5-D4-D4a-D5d-D2,776.0,1000.pdf,NA,NA,y,OMb_094-1000.pdf
OMb_077,D5-D4-D4a-D5d-D2,1523.0,1000.pdf,NA,NA,y,OMb_077-1000.pdf
OMb_087,D5-D4-D4a-D5d-D2,626.0,1000.pdf,NA,NA,y,OMb_087-1000.pdf
ADe_024,D5-D4-D4a-D5d-D2,330.0,1000.pdf,NA,NA,y,ADe_024-1000.pdf
OMa_067,D5-D4-D4a-D5d-D2,577.0,1000.pdf,NA,NA,y,OMa_067-1000.pdf
KAb_030,C15r/C15,5318.0,1000.pdf,NA,NA,y,KAb_030-1000.pdf
YBa_018,C15r/C15,2365.0,1000.pdf,NA,NA,y,YBa_018-1000.pdf
KAa_043,C15r/C15,4269.0,1000.pdf,NA,NA,y,KAa_043-1000.pdf
KAa_031,C15r/C15,3297.0,1000.pdf,NA,NA,y,KAa_031-1000.pdf
YBb_017,C15r/C15,2805.0,1000.pdf,NA,NA,y,YBb_017-1000.pdf
YBb_030,C15r/C15,2059.0,1000.pdf,NA,NA,y,YBb_030-1000.pdf
YBa_029,C15r/C15,2694.0,1000.pdf,NA,NA,y,YBa_029-1000.pdf
